primary_type,title,authority_id,source,rules
agent_person,"Cope, William D. (William Drinker)",,lcnaf,aacr2
agent_person,"Evans, Rachel Reeve Cope",,lcnaf,aacr2
agent_person,"Evans, Francis Algernon",,local,aacr2
agent_person,"Evans, Anne Tall",,local,aacr2
agent_person,"Hinchman, Lydia Swain Mitchell",,lcnaf,
agent_person,"Hinchman, Margaretta Shoemaker",,lcnaf,
agent_person,"Haines, Catherine",,local,
agent_person,"Haines, Deborah",,local,
agent_person,"Peirce, Rebecca",,local,
agent_person,"Pim, Annie",,local,
agent_person,"Satterthwaite, Sallie",,local,
agent_person,"Taylor, Sallie M.",,local,
agent_person,"Waln, Joseph",,local,
agent_person,"Waln, Richard",,local,
agent_person,"Waln, Sarah",,local,
agent_person,"Weston, Susanah",,local,
agent_person,"White, Margaret",,local,
agent_person,"Yarnall, Emma C.",,local,
agent_person,"Fling, Hannah",,local,
agent_person,"Flowers, Mary",,local,
agent_person,"Jermyn, Emily",,local,
agent_person,"Morris, Marriott Canby",,lcnaf,
agent_person,"Parker, WIlliam",,lcnaf,
agent_person,"Pois, Anne Marie",,lcnaf,
agent_person,"Hooper, Joseph, Reverand",,local,
agent_person,"Drozdek, Adam",,ingest,
agent_person,"Tarasoff, Koozma J.",,lcnaf,
agent_person,"Tangye, Richard, Sir",,lcnaf,
agent_person,"Willis, Elizabeth U.",,lcnaf,
agent_person,"MacIntosh, Margaret Taylor",,lcnaf,
agent_person,"Newlin, Jehu",,local,
agent_person,"Bunche Ralph J.  (Ralph Johnson), 1904-1971",http://id.loc.gov/authorities/names/n50045583,lcnaf,rda
agent_person,"Carver, George Washington",,lcnaf,
agent_person,"Cleveland, Grover, 1837-1908",http://id.loc.gov/authorities/names/n50029194,lcnaf,rda
agent_person,"Cullen, Countee",,lcnaf,
agent_person,"Deland, Margaret Wade (Campbell)",,lcnaf,
agent_person,"DuBois, W.E.B. (William Edward Burghardt)",,lcnaf,
agent_person,"Knopf, Alfred A.",,lcnaf,
agent_person,"Lewis, Anthony",,lcnaf,
agent_person,"Lipez, Kermit",,lcnaf,
agent_person,"Stewart, Potter",,lcnaf,
agent_person,"Warren, Earl",,lcnaf,
agent_person,"White, Byron R.",,lcnaf,
agent_person,"Swanson, Todd",,ingest,
agent_person,"Bishop, Robert R. (Ridgway)",,local,rda
agent_person,"Bullock, John G., 1854-1939",http://id.loc.gov/authorities/names/n88168486,lcnaf,rda
agent_person,"Bullock, Marjorie",,local,
agent_person,"Parde, Marcelle",,local,local
agent_person,"Lehmann, Heinz Ernst",,local,
agent_person,"Grover, Robinson A.",,local,
agent_person,"Devoto, Jan",,local,
agent_person,"Wilson, Christopher Allyn",,local,local
agent_person,"Sherman, Cindy",,lcnaf,
agent_person,"Wistar, Edward Morris (1852-1941)",http://id.loc.gov/authorities/names/n88172999,lcnaf,rda
agent_person,"Steere, Jonathan M.",,lcnaf,
agent_person,"Cornplanter, Seneca chief",,lcnaf,
agent_person,"Sniffen, Matthew K.",,lcnaf,
agent_person,"Test, Elizabeth",,lcnaf,
agent_person,"Donovan, Anthony J.",,local,
agent_person,"Sbinga, Cecilia",,local,
agent_person,"Jeffries, Andrea Black",,local,
agent_person,"Nelson, Juanita",,lcnaf,
agent_person,"Nelson, Wallace F.",,lcnaf,
agent_person,"Weber, Clare",,local,
agent_person,"Grover, Allen",,local,
agent_person,"Freligh, Earl M.",,local,
agent_person,"Beer, Jennifer",,ingest,
agent_person,"Light, Ken",,lcnaf,
agent_person,"Hewett, Nelly",,ingest,rda
agent_person,"Lewis, Helena",,ingest,
agent_person,"Cook, David G.",,local,
agent_person,"Johnson, Douglas H.",,local,local
agent_person,"Still, Arthur R., Mrs.",,local,
agent_person,"McKinstry, Hugh Exton",,lcnaf,
agent_person,"Belanger, Marion",,lcnaf,
agent_person,"Lepkoff, Rebecca",,lcnaf,
agent_person,"Starn, Mike",,lcnaf,
agent_person,"Starn, Doug",,lcnaf,
agent_person,"Gilens, Alvin",,lcnaf,
agent_person,"Harris, David",,local,
agent_person,"Lav, Brian",,ingest,
agent_person,"Flaherty, Robert Joseph",,lcnaf,
agent_person,"Baruch, Bernard M. (Bernard Mannes)",,lcnaf,
agent_person,"Butler, Nicholas Murray, 1862-1947",http://id.loc.gov/authorities/names/n50032600,lcnaf,rda
agent_person,"Dulles, John Foster",,lcnaf,
agent_person,"Lindbergh, Charles A. (Charles Augustus), 1902-1974",http://id.loc.gov/authorities/names/n79100565,lcnaf,rda
agent_person,"Salvemini, Gaetano",,lcnaf,
agent_person,"Stone, Harlan Fiske",,lcnaf,
agent_person,"Hoenigswald, Frances",,local,
agent_person,"Franz, Delton",,local,
agent_person,"Franz, Marian",,local,
agent_person,"Bassett, David R.",,local,
agent_person,"Densmore, James",,local,
agent_person,"Delehanty, Tina Densmore",,local,
agent_person,"Diener, Sam",,local,
agent_person,"Carnell, Jack",,lcnaf,
agent_person,"MacDougall, John",,ingest,
agent_person,"Eichel, Julius, 1896-",http://id.loc.gov/authorities/names/n90684559,lcnaf,rda
agent_person,"Eichel, Esther",,lcnaf,
agent_person,"Eichel, Seymour",,lcnaf,
agent_person,"Corpus, Janet M.",,local,
agent_person,"Noack, Janine",,local,
agent_person,"Daumier, Honore",,lcnaf,
agent_person,"Smith, Griffith G.",,local,
agent_person,"Russell, Rogert",,local,local
agent_person,"Merz, Ellen, Ms. (Holly Ellen Merz)",,local,local
agent_person,"Schappes, Morris U.",,local,
agent_person,"Conway, Kathryn M.",,ingest,
agent_person,"Stevens, Robert Bocking",,lcnaf,
agent_person,"Cadbury, Joel, 1838-1923",http://id.loc.gov/authorities/names/no94032891,lcnaf,rda
agent_person,"Cadbury, Emma, 1843-1923",http://id.loc.gov/authorities/names/no94032902,lcnaf,rda
agent_person,"Cadbury, Anna K (Anna Kaighn), 1846-1923",http://id.loc.gov/authorities/names/no94032894,lcnaf,
agent_person,"Cadbury, Benjamin",,lcnaf,
agent_person,"Cadbury, Emma, 1875-1965",http://id.loc.gov/authorities/names/no94032876,lcnaf,rda
agent_person,"Lowry, Benjamin",,lcnaf,
agent_person,"Pearsall, Eleanor H.",,local,
agent_person,"Warder, Ann Head",,local,
agent_person,"Warder, John",,local,
agent_person,"Champney, Mary",,local,
agent_person,"Nowell, Frank H.",,lcnaf,
agent_person,"Hoen, Theodore N.",,local,
agent_person,"Klein, Joshua",,ingest,
agent_person,"Sébah, Jean Pascal",http://vocab.getty.edu/ulan/500356123,ulan,
agent_person,"Birgus, Vladimir",,lcnaf,
agent_person,"Tisa, Benedict",,lcnaf,
agent_person,"Raycraft, Susan M",,local,
agent_person,"Sebastian, John",,lcnaf,
agent_person,"Sebastian, Mark",,local,
agent_person,"Freedman, Jill",http://vocab.getty.edu/ulan/500105813,ulan,
agent_person,"Forsythe, George",,local,
agent_person,"Greenfield, Lois",,lcnaf,
agent_person,"Aronow, Abe",,local,
agent_person,"McConnell, Anna",,local,
agent_person,"Jones, Christine",,local,local
agent_person,"Anderson, Theo",,local,
agent_person,"Feldman, Vincent David",,local,
agent_person,"Burnett, Virgil",,local,dacs
agent_person,"Yarrow, Peter",,local,
agent_person,"Stookey, Noel Paul",,local,
agent_person,"Near, Holly",,lcnaf,
agent_person,"Guthrie, Arlo",,lcnaf,
agent_person,"Gilbert, Ronnie",,lcnaf,
agent_person,"Panella, Michael",,local,
agent_person,"McTyre, Ruthann, Head, Rita Benton Music Library",,local,local
agent_person,"Katz, Ellen J.",,local,
agent_person,"Stevens, Mary Otis",,local,
agent_person,"Bergel, Peter",,ingest,
agent_person,"Stanley, Phyllis",,local,
agent_person,"Silver, Sandy",,ingest,
agent_person,"Eller, Cynthia",,lcnaf,
agent_person,"Finch, Julia",,local,
agent_person,"Willits, Charles L (Charles Leeds)",,local,
agent_person,"Willits, Samuel A. (Samuel Abbot)",,local,
agent_person,"Battey, William Aldrich",,local,
agent_person,"Snyder, Dan",,ingest,
agent_person,"McInerney, Maud Burnett",,lcnaf,dacs
agent_person,"Burgess, Anthony",,lcnaf,
agent_person,"Chailly, Luciano",,lcnaf,
agent_person,"Dello Joio, Norman",,lcnaf,
agent_person,"Hovhaness, Alan",,lcnaf,
agent_person,"Milhaud, Darius",,lcnaf,
agent_person,"Tcherepnin, Alexander",,lcnaf,
agent_person,"Villa-Lobos, Heitor",,lcnaf,
agent_person,"Waring, Thomas",,lcnaf,
agent_person,"Waring, Bernard Gilpin",,lcnaf,
agent_person,"Elkinton, Howard W. (Howard West), 1892-1955",http://id.loc.gov/authorities/names/no94010228,lcnaf,rda
agent_person,"Elkington, Peter W.",,lcnaf,
agent_person,"Drissel, Anne",,local,
agent_person,"Betts, Franklin Furman",,lcnaf,
agent_person,"Betts, Richard F.",,local,
agent_person,"Knox, Richard H.",,local,
agent_person,"Finch, Margaret Rockwell, 1921-",http://id.loc.gov/authorities/names/n2007048838,lcnaf,rda
agent_person,"Polner, Murray",,lcnaf,rda
agent_person,"Korzybski, Alfred",,lcnaf,
agent_person,"Foster, Henry C.",,local,
agent_person,"Claudet, A. (Antoine)",,lcnaf,
agent_person,"Weston, Edward",,lcnaf,
agent_person,"Newman, Arnold",,lcnaf,
agent_person,"Lyman, Patty J.",,local,
agent_person,Gabrielle Russomagno,,local,
agent_person,"Rocco, Shawn",,local,
agent_person,"Katsiff, Bruce",,lcnaf,
agent_person,"Katsiff, Timothy",,local,
agent_person,"Coburn, Alvin Langdon",,lcnaf,
agent_person,"Feldman, Evelyn",,lcnaf,dacs
agent_person,"Haldeman-Julius, Anna Marcet",,lcnaf,dacs
agent_person,"Gormly, Walter",,local,
agent_person,"Kaufman, Abraham",,lcnaf,
agent_person,"Wood, Raquel",,local,
agent_person,"Chamberlin, Liz",,local,
agent_person,"Redline, Mary",,local,
agent_person,"Caldwell, Ralph",,local,
agent_person,"Doyle, Arthur Conan, 1859-1930",n 79082292,lcnaf,rda
agent_person,"Washington, George, 1732-1799",http://id.loc.gov/authorities/names/n86140996,lcnaf,rda
agent_person,"Sheridan, Francis",,lcnaf,
agent_person,"Guyon, Jeanne Marie Bouvier de La Motte",,lcnaf,
agent_person,"Schmidt, Fran",http://id.loc.gov/authorities/names/n90633576,lcnaf,rda
agent_person,"Lavalette, Shane",,local,
agent_person,"Michals, Duane",,ingest,
agent_person,"Steinmetz, Mark",,lcnaf,
agent_person,"Anderson-Staley, Keliy",,local,
agent_person,"Hinchman, Morgan",,local,aacr2
agent_person,"Woloszczuk, Kathleen",,local,rda
agent_person,"Cicalese, Barbara",,local,
agent_person,"Zuck, Melvin A.",,local,
agent_person,"Allred , Joseph M.",,local,
agent_person,"Hartzler , Wilton E.",,local,
agent_person,"Bready, Chris",,local,
agent_person,"Glenn, Georgie Willis",,local,
agent_person,"Glenn-Copeland, Beverly",,lcnaf,
agent_person,"Glenn, John David",,local,
agent_person,"Burd, Edward Shippen, 1779-1848",http://id.loc.gov/authorities/names/nr92012448,lcnaf,rda
agent_person,"North, George",,lcnaf,
agent_person,"Ben Avraham Kaldish, Moshe",,local,dacs
agent_person,"Horowitz, Sarah",,local,rda
agent_person,"Lobdell, Chelsea",,local,rda
agent_person,"Caust-Ellenbogen, Celia",,local,rda
agent_person,Trico Admin,,local,local
agent_person,"Hansen, Marianne",,local,rda
agent_person,"O'Donnell, Pat",,local,local
agent_person,"Densmore, Christopher",,local,rda
agent_person,"Morikawa, Susanna",,local,local
agent_person,"MacKay, Camilla",,local,rda
agent_person,"Yoder, Anne",,local,rda
agent_person,"Lamm, Spencer",,local,rda
agent_person,"Weldon, Marianne",,local,rda
agent_person,"Peters, Elizabeth",,local,rda
agent_person,"Chmielewski, Wendy",,local,rda
agent_person,"Ruggles, Alma",,,dacs
agent_person,"Addison, Barbara",,local,rda
agent_person,"Stokes, I.N. Phelps (Isaac Newton Phelps)",,lcnaf,dacs
agent_person,"Oldham, Krista",,local,rda
agent_person,"Elfreth, Jacob R., Sr., 1789-1870",,lcnaf,
agent_person,"Totah, Ermina Jones, 1892-1928",,local,
agent_person,"Totah, Khalil, 1886-1955",http://id.loc.gov/authorities/names/n80007587,lcnaf,
agent_person,"Totah, Eva Rae Marshall, ca. 1896-1990",,local,
agent_person,"Wauchope, Arthur,  Sir",,local,
agent_person,"MacMichael, H.A. (Harold Alfred), 1882-1969",http://id.loc.gov/authorities/names/n2003062311,lcnaf,
agent_person,"Husayni , Amin,  Grand Mufti, 1893-1974",,local,
agent_person,"Grant, Elihu, 1873-1942",http://id.loc.gov/authorities/names/n79054442,lcnaf,rda
agent_person,"Elfreth, Caleb P.",,local,
agent_person,"Ly , Juwan Usang",,lcnaf,
agent_person,"Marsh, Rolph C.",,local,
agent_person,"Cripps, Arthur Shearly, 1869-1952",,lcnaf,dacs
agent_person,"Leigh, Thomas, Reverend",,local,local
agent_person,"Haines, Joseph H.",,local,
agent_person,"Bruni, Leonardo (Leonardo Aretino Bruni)",,lcnaf,aacr2
agent_person,"Norwalk, Jay",,local,local
agent_person,"Wetherill, Alice Minthorne",,local,local
agent_person,"Blair, Ann",,ingest,
agent_person,"Barzizza, Gasparino",,lcnaf,aacr2
agent_person,"Maimonides, Moses",,lcnaf,aacr2
agent_person,"Jones, Jacob P.",,local,local
agent_person,"Moore, Earl",,local,
agent_person,"Alfasi, Isaac ben Jacob",,lcnaf,aacr2
agent_person,Rashi,,lcnaf,aacr2
agent_person,"Brandt, Carl, 1892-1957",,,dacs
agent_person,"Clarke, Charles John",,,dacs
agent_person,"Remington, Beatrice Clarke",,,dacs
agent_person,"Negelspach, Nancy",,local,local
agent_person,"Schramm, Lawrence P.",,local,
agent_person,"Hatch, John Davis,  Jr., d. 1996",,local,
agent_person,"Ricks, R. Arnold",,local,dacs
agent_person,"Mitchell, Clarence Blair, b. 1865",http://id.loc.gov/authorities/names/n89610567,lcnaf,
agent_person,"Laug, Owen",,local,
agent_person,"Stokes, Anson Phelps, 1874-1958",http://id.loc.gov/authorities/names/n86844955,lcnaf,
agent_person,"Stokes, Helen Louisa Phelps, 1846-1930",http://id.loc.gov/authorities/names/n86134106,lcnaf,
agent_person,"Stokes, Olivia Egleston Phelps, 1847-1927",http://id.loc.gov/authorities/names/nr00012480,lcnaf,
agent_person,"Mellink, Machteld J. (Machteld Johanna)",http://id.loc.gov/authorities/names/n85374082,lcnaf,
agent_person,"Cope, Caleb, 1797-1888",http://id.loc.gov/authorities/names/nr92016454,lcnaf,rda
agent_person,"Cope, Porter Farquharson",,local,
agent_person,"Howard, Memucan Hunt",,local,
agent_person,"Howard, Rebecca Porter",,local,
agent_person,"Brandt, Zelma Corning, 1891-1990",,local,
agent_person,"Cary, Catharine Brinton",http://id.loc.gov/authorities/names/n2012049633,lcnaf,
agent_person,"Mead, Margaret, 1901-1978",http://id.loc.gov/authorities/names/n78093416,lcnaf,
agent_person,"Kimball, Elizabeth",,local,local
agent_person,"Schweitzer, Albert, 1875-1965",http://id.loc.gov/authorities/names/n79090055,lcnaf,
agent_person,"Townsend, Wilson",,,dacs
agent_person,"Schliemann, Heinrich",,lcnaf,dacs
agent_person,"Hamm, Thomas D.",,lcnaf,
agent_person,"Smith, Edith Mason",,local,
agent_person,"Smith, Joshua Cowgill",,local,
agent_person,"Mason, Samuel",,ingest,
agent_person,"Whitall, Mildred Smith",,local,
agent_person,"Whitall, James",,lcnaf,
agent_person,"Wood, Howard Page",,lcnaf,
agent_person,"Cochrane, Louise Morley",,local,local
agent_person,"Cox, Charles E.",,ingest,
agent_person,"Cox, Lydia Shipley Bean",,local,rda
agent_person,"Willowbee, Sally",,ingest,
agent_person,"Otori, Yukako",,local,local
agent_person,"Stoffregen, Roger",,ingest,
agent_person,"Cary, Stephen G.",http://id.loc.gov/authorities/names/n86822362,lcnaf,rda
agent_person,"Maxey, David W.",,local,local
agent_person,"McPherson, Mary Patterson",,lcnaf,
agent_person,"Kelsey, Rayner Wickersham",,lcnaf,
agent_person,"Kelsey, Ray (HC donor)",,ingest,rda
agent_person,"Cadbury, Catharine Jones",,local,
agent_person,"Whitehead, John C.",,lcnaf,
agent_person,"Cadbury, Sara Manatt",,local,
agent_person,"Walker, Barbara",,ingest,
agent_person,"Adams, Rich",,ingest,
agent_person,"Schatz, Vivian",,local,
agent_person,"Rainey, Carol, 1942-",http://id.loc.gov/authorities/names/n86822942,lcnaf,rda
agent_person,"Reed, Barbara",,,local
agent_person,"Brinton, Edward",,lcnaf,
agent_person,"Elkinton, Katharine Wistar, 1892-1961",http://id.loc.gov/authorities/names/nb2002015787,lcnaf,rda
agent_person,"Miles, Catharine Cox",,lcnaf,
agent_person,"Koizumi, Shinzō, 1888-1966",http://id.loc.gov/authorities/names/n82000408,lcnaf,rda
agent_person,"Clay, Henry",,lcnaf,
agent_person,"MacArthur, Douglas",,lcnaf,
agent_person,"Coolidge, Calvin",,lcnaf,
agent_person,"Sarton, May",,lcnaf,
agent_person,"Green, Leon",,lcnaf,
agent_person,"Hegel,  Georg Wilhelm Friedrich",,lcnaf,
agent_person,"Webster, Mark",,local,
agent_person,"White, Thomas Raeburn",,lcnaf,
agent_person,"Millbourne, Mary Sellers",,local,
agent_person,"Wood, Morris Wistar",,lcnaf,
agent_person,"Jonitis, Peter Paul",,lcnaf,
agent_person,"Jonitis, Elizabeth Wright",,local,
agent_person,"Rogers, Ruth Abbott",,local,
agent_person,"Taylor, Charles Fremont",,local,
agent_person,"Abbott, Ruth S.",,local,
agent_person,"Anscombe, Francis Charles",,lcnaf,
agent_person,"Benjamin, Phillip S.",,local,
agent_person,"Campbell, Mary C.",,local,
agent_person,"Childs, Isaac",,lcnaf,
agent_person,"Partridge, Bruce R.",,local,dacs
agent_person,"Albrecht, Hans",,local,
agent_person,"Bonsall, Isaac",,lcnaf,
agent_person,"Carter, Joseph C.",,local,
agent_person,Clarke,,local,
agent_person,Mont. M. Mills,,local,dacs
agent_person,"Halsted, David",,local,
agent_person,"Hooton, Elizabeth",,local,
agent_person,"Jones, William",,local,
agent_person,"Leeds, Josiah W. (Josiah Woodward)",,lcnaf,
agent_person,"Marshall, Christopher",,lcnaf,
agent_person,"Jones, Augustine",,lcnaf,
agent_person,"Stackhouse, Asa Matlack (Asa Matlack Stackhouse)",,lcnaf,rda
agent_person,"Pusey, Caleb, 1650-1727",,lcnaf,rda
agent_person,"Morris, Luke Wistar",,lcnaf,
agent_person,"Fichter, Robert W.",http://vocab.getty.edu/ulan/500107448,ulan,
agent_person,"Rounds, Fayette Lansing",,local,dacs
agent_person,"Sonntag, Wolfgang",,local,
agent_person,"Mekeel, Arthur J.",http://id.loc.gov/authorities/names/n83161137,lcnaf,rda
agent_person,"Wistar, Emma",,,dacs
agent_person,"Wistar, Caleb Cresson, 1846-1916",http://id.loc.gov/authorities/names/nr93012186,lcnaf,dacs
agent_person,"Wistar, Elizabeth Vaux",,,dacs
agent_person,"Louis XVI, King of France",,lcnaf,dacs
agent_person,"Marie Antoinette, Queen, consort of Louis XVI, King of France",,lcnaf,dacs
agent_person,"Orleans, Louis Philippe Joseph, duc d'",,lcnaf,dacs
agent_person,"Sternberg, Robert von",,local,
agent_person,"Philbrook, Josiah",,local,
agent_person,"Whitall, John Mickle",,local,
agent_person,"Whitall, Mary Cope",,local,
agent_person,"Whitall, Israel Franklin",,local,
agent_person,"Wistar, Mary Emlen",,,dacs
agent_person,"Brooks, Erica May",,lcnaf,
agent_person,"Homan, Walter Joseph.",,lcnaf,
agent_person,"Potts, Anna McCollin",,local,
agent_person,"Hitchcock, Mrs. Dr. J.",,local,rda
agent_person,"Hartshorne, Henry",http://id.loc.gov/authorities/names/n82102582,lcnaf,rda
agent_person,"Haines, Deborah Bunting",,lcnaf,
agent_person,"Lippincott, Thomas",,lcnaf,
agent_person,"Newman, Daisy",,lcnaf,
agent_person,"Daniels, Marta",,ingest,
agent_person,"Newman, Henry Stanley",http://id.loc.gov/authorities/names/no93012865,lcnaf,rda
agent_person,"Townsend, George",,local,
agent_person,"Cooper, David",,lcnaf,
agent_person,"Thum, Frederick Charles",,local,
agent_person,"Ellis, Margaret",,local,
agent_person,"Birdsall, Israel Howell",,local,
agent_person,"Cresson, Charles C.",,local,
agent_person,"Haines, Ann",,local,
agent_person,"Morton, Samuel",,local,
agent_person,"Morris, Ann Pancoast",,local,
agent_person,"Penrose, William",,lcnaf,
agent_person,"Perot, John",,local,
agent_person,"Redwoods, William",,local,
agent_person,"Shaw, Joseph",,local,
agent_person,"Smith, Joseph",,local,rda
agent_person,"Wharton, Charles",,local,
agent_person,"White, Solomon",,local,
agent_person,"Hough, John",,local,
agent_person,"Theophilus, Waldmeir, Dr",,local,dacs
agent_person,"Branson, Josiah H.",,local,
agent_person,"Gibbons, Joseph",,local,rda
agent_person,"Cresson, Joshua",,lcnaf,
agent_person,"Rice, John M.",,local,
agent_person,"Hirakawa, Seiju",,local,
agent_person,"Newbold, Mary Ann",,local,
agent_person,"Kite, Mary, 1793?-1861",http://id.loc.gov/authorities/names/no91030158,lcnaf,rda
agent_person,"Tidyman, Philip",,local,
agent_person,"Alsop, Samuel",,lcnaf,
agent_person,"Brinton, Cassandra Rigby",,local,
agent_person,"Bundock, Mary",,local,
agent_person,"Kendall, Elisabeth",,local,
agent_person,"Haines, Francis Cope",,local,
agent_person,"Jackson, Isaac",,local,
agent_person,"Gummere, John",,lcnaf,
agent_person,"Jones, Hannah M.",,local,
agent_person,"Jones, Mary Ann",,local,
agent_person,"Lippincott, Horace Mather, 1877-1967",http://id.loc.gov/authorities/names/no95015536,lcnaf,dacs
agent_person,"Ziegler, Arthur",,local,dacs
agent_person,"Wistar, Margaret, 1728?-1793",http://id.loc.gov/authorities/names/no95020919,lcnaf,
agent_person,"Wood, Samuel, 1760-1844",http://id.loc.gov/authorities/names/n85253017,lcnaf,
agent_person,"Shetter, William Z.",,ingest,
agent_person,"Stabler, Amna C.",,local,rda
agent_person,"Bowne, John, 1627-1695",http://id.loc.gov/authorities/names/n81134540,lcnaf,rda
agent_person,"McCandless, John H.",http://id.loc.gov/authorities/names/n89656713,lcnaf,rda
agent_person,"McCandless, Dorothy M.",,local,
agent_person,"Tucker, Robert",,ingest,
agent_person,"Moore, Tabitha B. Rowland, 1790-1817",,local,
agent_person,"Palmer, John, 1835-1894.",,local,
agent_person,"Palmer, Edward L., 1841-1933.",,local,
agent_person,"Palmer, William T., 1837-1921.",,local,
agent_person,"Frazer, John E.",,ingest,
agent_person,"Willets, Lila K. (Eliza Keese), 1873-1965",,local,
agent_person,"Lapham, Anna W. (Anna Willets), 1878-1956",,local,
agent_person,"Bradley, A. Day (Amos Day), -1905",http://id.loc.gov/authorities/names/n88613039,lcnaf,
agent_person,"Hazard, Elizabeth L.",,local,
agent_person,"Turner, Catherine, 1910-1999",,local,
agent_person,"Turner, Howard Haines, 1909-",http://id.loc.gov/authorities/names/no2003084061,lcnaf,rda
agent_person,"Foster, John Henry, -1926",http://id.loc.gov/authorities/names/n80086199,lcnaf,
agent_person,"Meyers, Joseph E. (Joseph Elkinton), 1858-1937",http://id.loc.gov/authorities/names/no2003095235,lcnaf,
agent_person,"Meyers, Mary W. (Mary Worthington), 1862-1925",http://id.loc.gov/authorities/names/no2003095405,lcnaf,
agent_person,"Meyers, Bernice L. (Bernice Lydia), 1896-1946",http://id.loc.gov/authorities/names/no2003095404,lcnaf,
agent_person,"Foster, Thyra Jane",,ingest,
agent_person,"Foster, Henry C. (Henry Cope), 1895-1987",http://id.loc.gov/authorities/names/no2003095403,lcnaf,
agent_person,"Foster, Elizabeth, 1888-1980",http://id.loc.gov/authorities/names/no2003095402,lcnaf,
agent_person,"Foster, Horace B. (Horace Bragg), 1850-1933",http://id.loc.gov/authorities/names/no2003095399,lcnaf,
agent_person,"Foster, Mary C. (Mary Cope), 1854-1936",http://id.loc.gov/authorities/names/no2003095396,lcnaf,
agent_person,"Sharples, Joshua, 1747-1826",http://id.loc.gov/authorities/names/no2003095395,lcnaf,
agent_person,"Sharples, Edith, 1743-1787",http://id.loc.gov/authorities/names/no2003095392,lcnaf,
agent_person,"Coope, Rachel, 1771-1807",http://id.loc.gov/authorities/names/no2003095391,lcnaf,
agent_person,"Coope, Benjamin, 1765-1845",http://id.loc.gov/authorities/names/no2003095390,lcnaf,
agent_person,"Hopkins, Mary R., b. 1928",,local,
agent_person,"Brinton, Joseph, 1828-1917",http://id.loc.gov/authorities/names/no2005061456,lcnaf,
agent_person,"Brinton, Mary H. (Mary Howland), 1833-1870",,local,
agent_person,"Brinton, Anna H. (Anna Howland), b. 1843",http://id.loc.gov/authorities/names/no2003094023,lcnaf,
agent_person,"Brinton, Susanna, b. 1833",,local,
agent_person,"Brinton, Jane Smith, b. 1874",,local,
agent_person,"Howland, J.W. (Joseph William), b. 1839",,local,
agent_person,"Hopkins, Mary B., b. 1831",,local,
agent_person,"Brinton, Charles, b. 1876",,local,
agent_person,"Brinton, David, b. 1864",,local,
agent_person,"Brinton, William, b. 1869",,local,
agent_person,"Brinton, Elma, b. 1872",,local,
agent_person,"Howland, David P., 1809-1852",http://id.loc.gov/authorities/names/no2003094031,lcnaf,
agent_person,"Brinton, William, 1785-1878",,local,
agent_person,"Brinton, Gulielma C., 1794-1879",,local,
agent_person,"Harvey, Cassandra B., 1825-1882",,local,
agent_person,"Smith, Jane B.",,local,
agent_person,"Kite, John L. (John Letchworth), 1798-1878",http://id.loc.gov/authorities/names/no2003094034,lcnaf,
agent_person,"Kite, James, d. 1917",,local,
agent_person,"Lamborn, Thomas, 1821-1892",http://id.loc.gov/authorities/names/no2003016314,lcnaf,
agent_person,"Sargent, Julia A., d. 1902",,local,
agent_person,"Pollard, George, d. 1918",,local,
agent_person,"Henderson, David C.",,ingest,
agent_person,"Wilson, Sarah L.",,ingest,
agent_person,"Maule, Joseph E., 1817-1902",,local,
agent_person,"Maule, Joshua, b. 1806",,local,
agent_person,"Walton, Joseph, 1817-1898",http://id.loc.gov/authorities/names/no2003094039,lcnaf,
agent_person,"Dingee, Jacob, d. 1919",,local,
agent_person,"Austin, Esther",,ingest,
agent_person,"Austin, Ebenezer, d. 1864",,local,
agent_person,"Conrad, Ellwood B.",,local,
agent_person,"Gould, L.A. (Lydia Ann)",,local,
agent_person,"Meader, William C.",,local,
agent_person,"Otis, James D. (James Davis)",,local,
agent_person,"Lippincot, Rebecca E.t",,local,
agent_person,"Hazard, Rowland H.",,local,
agent_person,"James, Ella C.",,local,
agent_person,"Dillingham, John C.",,ingest,
agent_person,"Cook, Martha G.",,local,
agent_person,"Chase, Levi",,local,
agent_person,"Chase, Abby L.",,local,
agent_person,"White, L.A.",,local,
agent_person,"Smiley, Rebecca H., b. 1832",,local,
agent_person,"Chase, Anna",,local,
agent_person,"Mitchell, Sarah E.",,ingest,
agent_person,"Tucker, Jesse R.",,local,
agent_person,"Buck, Mattie",,local,
agent_person,"Jones, Peace, b. 1815",,local,
agent_person,"Jones, Mary E.",,local,
agent_person,"Tucker, Susie W.",,local,
agent_person,"Campbell, Louise D.",,local,
agent_person,"Hampton, William, b. 1826",,local,
agent_person,"Doudna, Louisa M., 1818-1898",,local,
agent_person,"Wilbur, John, 1774-1856",http://id.loc.gov/authorities/names/n90671931,lcnaf,
agent_person,"Buffington, Israel",,local,
agent_person,"Purinton, David",,local,
agent_person,"Fox, Sarah Ann",,ingest,
agent_person,"Kimber, Emmor, 1775-1850",http://id.loc.gov/authorities/names/n85387472,lcnaf,
agent_person,"Fox, Maria, 1793-1844",31403488,ingest,
agent_person,"Cooper, Lucy M. (Lucy Middleton), 1813-1872",http://id.loc.gov/authorities/names/no94034754,lcnaf,
agent_person,"Griscom, Sarah M., 1839-1895",http://id.loc.gov/authorities/names/no94034760,lcnaf,
agent_person,"Griscom, Hannah S. (Hannah Stuart), 1829-1901",http://id.loc.gov/authorities/names/no94034763,lcnaf,
